hour,day,month,is_weekend,is_rush_hour,is_holiday,temp_celsius,rain_1h,snow_1h,clouds_all,weather_code,traffic_volume,congestion_level,congestion_code
12,0,3,0,0,1,10.5,0.0,0.0,90,5,4659,High,2
13,0,3,0,0,1,11.689999999999998,0.0,0.0,90,5,4820,High,2
13,0,3,0,0,1,11.689999999999998,0.0,0.0,90,4,4820,High,2
15,0,3,0,0,1,12.79000000000002,0.0,0.0,90,4,5721,High,2
15,0,3,0,0,1,12.79000000000002,0.0,0.0,90,5,5721,High,2
17,0,3,0,1,1,13.720000000000027,0.0,0.0,90,4,6372,High,2
17,0,3,0,1,1,13.720000000000027,0.0,0.0,90,5,6372,High,2
19,0,3,0,0,1,13.230000000000018,0.0,0.0,90,4,3197,Medium,1
19,0,3,0,0,1,13.230000000000018,0.0,0.0,90,5,3197,Medium,1
21,0,3,0,0,1,12.640000000000043,0.0,0.0,90,5,2160,Medium,1
23,0,3,0,0,1,12.07000000000005,0.0,0.0,75,5,1034,Low,0
0,1,3,0,0,1,11.710000000000036,0.0,0.0,40,5,598,Low,0
1,1,3,0,0,1,11.78000000000003,0.0,0.0,1,5,357,Low,0
3,1,3,0,0,1,11.860000000000014,0.0,0.0,1,5,335,Low,0
5,1,3,0,0,1,11.930000000000007,0.0,0.0,90,5,2683,Medium,1
5,1,3,0,0,1,11.930000000000007,0.0,0.0,90,6,2683,Medium,1
6,1,3,0,0,1,11.710000000000036,0.0,0.0,90,5,5375,High,2
6,1,3,0,0,1,11.710000000000036,0.0,0.0,90,6,5375,High,2
6,1,3,0,0,1,11.710000000000036,0.0,0.0,90,2,5375,High,2
8,1,3,0,1,1,11.210000000000036,0.0,0.0,90,6,5771,High,2
8,1,3,0,1,1,11.210000000000036,0.0,0.0,90,5,5771,High,2
8,1,3,0,1,1,11.210000000000036,0.0,0.0,90,2,5771,High,2
9,1,3,0,1,1,11.210000000000036,0.0,0.0,90,6,5214,High,2
9,1,3,0,1,1,11.210000000000036,0.0,0.0,90,5,5214,High,2
10,1,3,0,0,1,11.430000000000007,0.0,0.0,90,5,4516,High,2
10,1,3,0,0,1,11.430000000000007,0.0,0.0,90,6,4516,High,2
10,1,3,0,0,1,11.430000000000007,0.0,0.0,90,2,4516,High,2
11,1,3,0,0,1,11.330000000000041,0.0,0.0,90,5,4584,High,2
11,1,3,0,0,1,11.330000000000041,0.0,0.0,90,6,4584,High,2
12,1,3,0,0,1,11.590000000000032,0.0,0.0,90,6,5085,High,2
12,1,3,0,0,1,11.590000000000032,0.0,0.0,90,2,5085,High,2
13,1,3,0,0,1,11.53000000000003,0.0,0.0,90,2,5185,High,2
13,1,3,0,0,1,11.53000000000003,0.0,0.0,90,6,5185,High,2
16,1,3,0,1,1,11.650000000000034,0.0,0.0,90,6,6503,High,2
16,1,3,0,1,1,11.650000000000034,0.0,0.0,90,5,6503,High,2
18,1,3,0,1,1,10.360000000000014,0.0,0.0,90,6,4460,Medium,1
18,1,3,0,1,1,10.360000000000014,0.0,0.0,90,5,4460,Medium,1
18,1,3,0,1,1,10.360000000000014,0.0,0.0,90,2,4460,Medium,1
20,1,3,0,0,1,9.430000000000007,0.0,0.0,75,6,2831,Medium,1
20,1,3,0,0,1,9.430000000000007,0.0,0.0,75,5,2831,Medium,1
21,1,3,0,0,1,8.860000000000014,0.0,0.0,90,6,2458,Medium,1
21,1,3,0,0,1,8.860000000000014,0.0,0.0,90,2,2458,Medium,1
22,1,3,0,0,1,8.640000000000043,0.0,0.0,90,6,1776,Low,0
22,1,3,0,0,1,8.640000000000043,0.0,0.0,90,2,1776,Low,0
23,1,3,0,0,1,8.07000000000005,0.0,0.0,90,6,1002,Low,0
0,2,3,0,0,1,7.640000000000043,0.0,0.0,90,6,621,Low,0
0,2,3,0,0,1,7.640000000000043,0.0,0.0,90,2,621,Low,0
1,2,3,0,0,1,7.210000000000036,0.0,0.0,90,6,400,Low,0
1,2,3,0,0,1,7.210000000000036,0.0,0.0,90,2,400,Low,0
2,2,3,0,0,1,6.57000000000005,0.0,0.0,90,6,245,Low,0
4,2,3,0,0,1,6.07000000000005,0.0,0.0,90,6,876,Low,0
5,2,3,0,0,1,5.07000000000005,0.0,0.0,90,6,2704,Medium,1
5,2,3,0,0,1,5.07000000000005,0.0,0.0,90,2,2704,Medium,1
6,2,3,0,0,1,5.140000000000043,0.0,0.0,75,6,5656,High,2
6,2,3,0,0,1,5.140000000000043,0.0,0.0,75,2,5656,High,2
7,2,3,0,1,1,4.8700000000000045,0.0,0.0,90,6,6712,High,2
9,2,3,0,1,1,4.510000000000048,0.0,0.0,90,2,5422,High,2
10,2,3,0,0,1,5.28000000000003,0.0,0.0,90,1,4536,High,2
11,2,3,0,0,1,5.5,0.0,0.0,75,1,4980,High,2
12,2,3,0,0,1,6.350000000000023,0.0,0.0,90,1,5059,High,2
13,2,3,0,0,1,7.650000000000034,0.0,0.0,75,1,5170,High,2
16,2,3,0,1,1,7.2900000000000205,0.0,0.0,90,1,6976,High,2
18,2,3,0,1,1,6.650000000000034,0.0,0.0,90,1,4827,High,2
20,2,3,0,0,1,6.140000000000043,0.0,0.0,90,1,3156,Medium,1
21,2,3,0,0,1,5.360000000000014,0.0,0.0,90,1,2722,Medium,1
22,2,3,0,0,1,5.350000000000023,0.0,0.0,1,0,1748,Low,0
23,2,3,0,0,1,5.210000000000036,0.0,0.0,90,6,1144,Low,0
0,3,3,0,0,1,4.850000000000023,0.0,0.0,90,6,634,Low,0
0,3,3,0,0,1,4.850000000000023,0.0,0.0,90,2,634,Low,0
1,3,3,0,0,1,4.28000000000003,0.0,0.0,90,6,419,Low,0
1,3,3,0,0,1,4.28000000000003,0.0,0.0,90,2,419,Low,0
2,3,3,0,0,1,3.340000000000032,0.0,0.0,90,6,267,Low,0
2,3,3,0,0,1,3.340000000000032,0.0,0.0,90,2,267,Low,0
3,3,3,0,0,1,2.670000000000016,0.0,0.0,90,8,337,Low,0
3,3,3,0,0,1,2.670000000000016,0.0,0.0,90,6,337,Low,0
4,3,3,0,0,1,2.07000000000005,0.0,0.0,90,6,887,Low,0
5,3,3,0,0,1,1.7100000000000364,0.0,0.0,40,8,2651,Medium,1
5,3,3,0,0,1,1.7100000000000364,0.0,0.0,40,6,2651,Medium,1
6,3,3,0,0,1,1.8600000000000136,0.0,0.0,1,0,5580,High,2
7,3,3,0,1,1,1.4600000000000364,0.0,0.0,1,0,6613,High,2
8,3,3,0,1,1,1.7100000000000364,0.0,0.0,1,0,6104,High,2
9,3,3,0,1,1,3.07000000000005,0.0,0.0,90,1,5283,High,2
11,3,3,0,0,1,4.210000000000036,0.0,0.0,90,1,4942,High,2
12,3,3,0,0,1,4.230000000000018,0.0,0.0,90,8,5142,High,2
13,3,3,0,0,1,4.07000000000005,0.0,0.0,90,8,5501,High,2
13,3,3,0,0,1,4.07000000000005,0.0,0.0,90,6,5501,High,2
14,3,3,0,0,1,4.0,0.0,0.0,90,1,5948,High,2
16,3,3,0,1,1,3.7900000000000205,0.0,0.0,90,1,6694,High,2
17,3,3,0,1,1,2.8799999999999955,0.0,0.0,90,1,6253,High,2
18,3,3,0,1,1,2.920000000000016,0.0,0.0,90,6,4652,High,2
18,3,3,0,1,1,2.920000000000016,0.0,0.0,90,8,4652,High,2
19,3,3,0,0,1,2.430000000000007,0.0,0.0,90,8,3434,Medium,1
20,3,3,0,0,1,2.160000000000025,0.0,0.0,75,8,3239,Medium,1
21,3,3,0,0,1,2.0,0.0,0.0,90,8,2916,Medium,1
22,3,3,0,0,1,1.400000000000034,0.0,0.0,90,8,2574,Medium,1
23,3,3,0,0,1,0.9300000000000068,0.0,0.0,90,8,1450,Low,0
0,4,3,0,0,1,0.4000000000000341,0.0,0.0,90,8,632,Low,0
1,4,3,0,0,1,0.21000000000003638,0.0,0.0,90,1,404,Low,0
2,4,3,0,0,1,0.2400000000000091,0.0,0.0,90,6,290,Low,0
2,4,3,0,0,1,0.2400000000000091,0.0,0.0,90,8,290,Low,0
3,4,3,0,0,1,0.20000000000004547,0.0,0.0,90,1,348,Low,0
4,4,3,0,0,1,0.12999999999999545,0.0,0.0,90,1,900,Low,0
5,4,3,0,0,1,-0.06999999999999318,0.0,0.0,90,1,2577,Medium,1
6,4,3,0,0,1,-0.19999999999998863,0.0,0.0,90,1,5192,High,2
7,4,3,0,1,1,-0.45999999999997954,0.0,0.0,90,1,6111,High,2
8,4,3,0,1,1,-0.6399999999999864,0.0,0.0,90,8,5414,High,2
10,4,3,0,0,1,0.4600000000000364,0.0,0.0,90,5,4796,High,2
11,4,3,0,0,1,0.4300000000000068,0.0,0.0,90,5,5219,High,2
12,4,3,0,0,1,1.0,0.0,0.0,36,8,5695,High,2
13,4,3,0,0,1,1.3400000000000318,0.0,0.0,90,8,5490,High,2
15,4,3,0,0,1,1.5400000000000205,0.0,0.0,90,8,6218,High,2
17,4,3,0,1,1,1.6000000000000227,0.0,0.0,90,6,5954,High,2
17,4,3,0,1,1,1.6000000000000227,0.0,0.0,90,8,5954,High,2
18,4,3,0,1,1,1.2200000000000273,0.0,0.0,90,8,4836,High,2
18,4,3,0,1,1,1.2200000000000273,0.0,0.0,90,6,4836,High,2
21,4,3,0,0,1,0.4300000000000068,0.0,0.0,90,8,2913,Medium,1
21,4,3,0,0,1,0.4300000000000068,0.0,0.0,90,5,2913,Medium,1
22,4,3,0,0,1,-0.3499999999999659,0.0,0.0,90,8,3203,Medium,1
23,4,3,0,0,1,-0.7099999999999795,0.0,0.0,90,8,1774,Low,0
23,4,3,0,0,1,-0.7099999999999795,0.0,0.0,90,5,1774,Low,0
0,5,3,1,0,1,-1.6399999999999864,0.0,0.0,90,8,1155,Low,0
0,5,3,1,0,1,-1.6399999999999864,0.0,0.0,90,5,1155,Low,0
1,5,3,1,0,1,-1.92999999999995,0.0,0.0,90,8,669,Low,0
1,5,3,1,0,1,-1.92999999999995,0.0,0.0,90,5,669,Low,0
2,5,3,1,0,1,-2.0,0.0,0.0,90,8,586,Low,0
3,5,3,1,0,1,-2.4699999999999704,0.0,0.0,90,8,385,Low,0
4,5,3,1,0,1,-2.599999999999966,0.0,0.0,90,8,360,Low,0
4,5,3,1,0,1,-2.599999999999966,0.0,0.0,90,5,360,Low,0
5,5,3,1,0,1,-2.7799999999999727,0.0,0.0,90,5,689,Low,0
5,5,3,1,0,1,-2.7799999999999727,0.0,0.0,90,8,689,Low,0
7,5,3,1,0,1,-2.5299999999999727,0.0,0.0,90,8,1941,Low,0
7,5,3,1,0,1,-2.5299999999999727,0.0,0.0,90,5,1941,Low,0
8,5,3,1,0,1,-2.359999999999957,0.0,0.0,90,8,3125,Medium,1
9,5,3,1,0,1,-1.7999999999999545,0.0,0.0,90,8,3637,Medium,1
10,5,3,1,0,1,-1.1999999999999886,0.0,0.0,90,8,4302,Medium,1
11,5,3,1,0,1,-0.5999999999999659,0.0,0.0,90,8,4717,High,2
12,5,3,1,0,1,0.8000000000000114,0.0,0.0,90,8,5108,High,2
13,5,3,1,0,1,1.670000000000016,0.0,0.0,90,1,4806,High,2
14,5,3,1,0,1,2.8700000000000045,0.0,0.0,90,1,4793,High,2
16,5,3,1,0,1,3.670000000000016,0.0,0.0,90,1,6371,High,2
18,5,3,1,0,1,4.2900000000000205,0.0,0.0,75,1,4256,Medium,1
19,5,3,1,0,1,3.07000000000005,0.0,0.0,90,1,3626,Medium,1
23,5,3,1,0,1,0.36000000000001364,0.0,0.0,1,0,2021,Medium,1
2,6,3,1,0,1,-1.7399999999999523,0.0,0.0,90,1,975,Low,0
5,6,3,1,0,1,-3.359999999999957,0.0,0.0,1,0,606,Low,0
6,6,3,1,0,1,-2.92999999999995,0.0,0.0,1,0,943,Low,0
8,6,3,1,0,1,-3.2099999999999795,0.0,0.0,1,0,2093,Medium,1
9,6,3,1,0,1,-0.13999999999998636,0.0,0.0,1,0,2858,Medium,1
10,6,3,1,0,1,1.4300000000000068,0.0,0.0,1,0,3608,Medium,1
11,6,3,1,0,1,2.8000000000000114,0.0,0.0,90,1,3917,Medium,1
13,6,3,1,0,1,3.920000000000016,0.0,0.0,75,1,4757,High,2
14,6,3,1,0,1,4.800000000000011,0.0,0.0,75,1,4760,High,2
17,6,3,1,0,1,5.53000000000003,0.0,0.0,40,1,4356,Medium,1
19,6,3,1,0,1,5.0,0.0,0.0,1,0,3470,Medium,1
20,6,3,1,0,1,2.430000000000007,0.0,0.0,1,0,2721,Medium,1
21,6,3,1,0,1,1.2600000000000477,0.0,0.0,1,0,2040,Medium,1
23,6,3,1,0,1,0.6400000000000432,0.0,0.0,1,0,992,Low,0
0,0,3,0,0,1,-0.5299999999999727,0.0,0.0,1,0,591,Low,0
1,0,3,0,0,1,-1.1999999999999886,0.0,0.0,1,0,353,Low,0
2,0,3,0,0,1,-1.7999999999999545,0.0,0.0,1,0,304,Low,0
3,0,3,0,0,1,-2.1999999999999886,0.0,0.0,1,0,318,Low,0
4,0,3,0,0,1,-2.4699999999999704,0.0,0.0,1,0,858,Low,0
6,0,3,0,0,1,-3.5299999999999727,0.0,0.0,1,0,5468,High,2
7,0,3,0,1,1,-3.92999999999995,0.0,0.0,1,0,6536,High,2
8,0,3,0,1,1,-2.0,0.0,0.0,1,0,5884,High,2
10,0,3,0,0,1,2.5400000000000205,0.0,0.0,1,0,4258,Medium,1
11,0,3,0,0,1,3.7900000000000205,0.0,0.0,1,0,4535,High,2
13,0,3,0,0,1,5.689999999999998,0.0,0.0,90,1,4843,High,2
14,0,3,0,0,1,8.360000000000014,0.0,0.0,90,1,5260,High,2
15,0,3,0,0,1,9.28000000000003,0.0,0.0,1,0,5832,High,2
17,0,3,0,1,1,10.360000000000014,0.0,0.0,1,0,6321,High,2
19,0,3,0,0,1,10.29000000000002,0.0,0.0,1,0,3282,Medium,1
21,0,3,0,0,1,8.310000000000002,0.0,0.0,75,1,2178,Medium,1
22,0,3,0,0,1,6.400000000000034,0.0,0.0,1,0,1520,Low,0
23,0,3,0,0,1,6.0,0.0,0.0,1,0,951,Low,0
0,1,3,0,0,1,5.430000000000007,0.0,0.0,1,0,536,Low,0
1,1,3,0,0,1,5.07000000000005,0.0,0.0,1,0,383,Low,0
2,1,3,0,0,1,5.140000000000043,0.0,0.0,1,0,288,Low,0
4,1,3,0,0,1,4.330000000000041,0.0,0.0,40,1,884,Low,0
6,1,3,0,0,1,3.7800000000000296,0.0,0.0,1,0,5649,High,2
8,1,3,0,1,1,3.0,0.0,0.0,1,0,6137,High,2
9,1,3,0,1,1,4.930000000000007,0.0,0.0,40,1,5252,High,2
10,1,3,0,0,1,5.010000000000048,0.0,0.0,40,1,4609,High,2
11,1,3,0,0,1,8.0,0.0,0.0,1,0,4952,High,2
12,1,3,0,0,1,9.79000000000002,0.0,0.0,1,0,5061,High,2
13,1,3,0,0,1,10.79000000000002,0.0,0.0,1,0,5165,High,2
15,1,3,0,0,1,11.150000000000034,0.0,0.0,90,1,5882,High,2
17,1,3,0,1,1,11.150000000000034,0.0,0.0,1,0,6328,High,2
19,1,3,0,0,1,7.7900000000000205,0.0,0.0,1,0,3456,Medium,1
20,1,3,0,0,1,3.480000000000018,0.0,0.0,40,1,2993,Medium,1
23,1,3,0,0,1,1.7900000000000205,0.0,0.0,1,0,1279,Low,0
0,2,3,0,0,1,0.8600000000000136,0.0,0.0,1,0,723,Low,0
1,2,3,0,0,1,0.7300000000000182,0.0,0.0,90,1,431,Low,0
2,2,3,0,0,1,0.8700000000000045,0.0,0.0,90,1,349,Low,0
4,2,3,0,0,1,1.150000000000034,0.0,0.0,90,1,990,Low,0
5,2,3,0,0,1,0.8000000000000114,0.0,0.0,75,1,2844,Medium,1
6,2,3,0,0,1,0.5,0.0,0.0,90,1,5544,High,2
7,2,3,0,1,1,0.5800000000000409,0.0,0.0,90,1,6945,High,2
9,2,3,0,1,1,0.7900000000000205,0.0,0.0,90,1,5117,High,2
10,2,3,0,0,1,1.4700000000000273,0.0,0.0,90,8,4504,High,2
11,2,3,0,0,1,1.3100000000000023,0.0,0.0,90,8,4725,High,2
12,2,3,0,0,1,1.3500000000000227,0.0,0.0,90,8,4819,High,2
12,2,3,0,0,1,1.3500000000000227,0.0,0.0,90,5,4819,High,2
14,2,3,0,0,1,1.330000000000041,0.0,0.0,90,8,5154,High,2
14,2,3,0,0,1,1.330000000000041,0.0,0.0,90,5,5154,High,2
16,2,3,0,1,1,0.7900000000000205,0.0,0.0,90,8,5633,High,2
16,2,3,0,1,1,0.7900000000000205,0.0,0.0,90,5,5633,High,2
16,2,3,0,1,1,0.7900000000000205,0.0,0.0,90,3,5633,High,2
18,2,3,0,1,1,0.32000000000005,0.0,0.0,90,8,3870,Medium,1
18,2,3,0,1,1,0.32000000000005,0.0,0.0,90,3,3870,Medium,1
19,2,3,0,0,1,0.060000000000002274,0.0,0.0,90,8,2713,Medium,1
19,2,3,0,0,1,0.060000000000002274,0.0,0.0,90,5,2713,Medium,1
22,2,3,0,0,1,-0.13999999999998636,0.0,0.0,75,8,1555,Low,0
23,2,3,0,0,1,-0.14999999999997726,0.0,0.0,1,0,915,Low,0
0,3,3,0,0,1,-0.2899999999999636,0.0,0.0,1,8,545,Low,0
1,3,3,0,0,1,-0.5999999999999659,0.0,0.0,1,0,342,Low,0
2,3,3,0,0,1,-0.7999999999999545,0.0,0.0,40,1,262,Low,0
3,3,3,0,0,1,-1.0699999999999932,0.0,0.0,1,8,351,Low,0
5,3,3,0,0,1,-1.1399999999999864,0.0,0.0,1,8,2616,Medium,1
7,3,3,0,1,1,-1.7299999999999613,0.0,0.0,1,0,6381,High,2
9,3,3,0,1,1,-1.6399999999999864,0.0,0.0,1,0,5018,High,2
10,3,3,0,0,1,0.3300000000000409,0.0,0.0,40,1,4428,Medium,1
11,3,3,0,0,1,1.57000000000005,0.0,0.0,1,0,4670,High,2
13,3,3,0,0,1,3.32000000000005,0.0,0.0,1,0,5201,High,2
15,3,3,0,0,1,6.610000000000014,0.0,0.0,5,0,5943,High,2
17,3,3,0,1,1,7.460000000000036,0.0,0.0,1,0,6382,High,2
18,3,3,0,1,1,6.800000000000011,0.0,0.0,5,0,4728,High,2
21,3,3,0,0,1,2.9399999999999977,0.0,0.0,5,0,3772,Medium,1
22,3,3,0,0,1,-0.060000000000002274,0.0,0.0,1,0,3710,Medium,1
23,3,3,0,0,1,-0.92999999999995,0.0,0.0,1,0,1436,Low,0
0,4,3,0,0,1,-1.919999999999959,0.0,0.0,1,0,820,Low,0
1,4,3,0,0,1,-1.5699999999999932,0.0,0.0,1,0,494,Low,0
2,4,3,0,0,1,-1.8599999999999568,0.0,0.0,1,0,391,Low,0
3,4,3,0,0,1,-2.069999999999993,0.0,0.0,1,0,357,Low,0
5,4,3,0,0,1,-2.3100000000000023,0.0,0.0,1,0,2106,Medium,1
6,4,3,0,0,1,-2.569999999999993,0.0,0.0,1,0,4695,High,2
7,4,3,0,1,1,-2.339999999999975,0.0,0.0,1,4,5509,High,2
8,4,3,0,1,1,-1.4599999999999795,0.0,0.0,1,0,5170,High,2
9,4,3,0,1,1,0.9900000000000091,0.0,0.0,1,0,4671,High,2
10,4,3,0,0,1,3.2600000000000477,0.0,0.0,1,0,4845,High,2
12,4,3,0,0,1,5.07000000000005,0.0,0.0,1,0,5698,High,2
13,4,3,0,0,1,7.330000000000041,0.0,0.0,1,0,5553,High,2
14,4,3,0,0,1,8.060000000000002,0.0,0.0,90,1,5800,High,2
17,4,3,0,1,1,8.400000000000034,0.0,0.0,75,1,5518,High,2
19,4,3,0,0,1,7.330000000000041,0.0,0.0,90,6,3681,Medium,1
21,4,3,0,0,1,5.7900000000000205,0.0,0.0,90,6,2913,Medium,1
21,4,3,0,0,1,5.7900000000000205,0.0,0.0,90,2,2913,Medium,1
23,4,3,0,0,1,5.430000000000007,0.0,0.0,90,2,1702,Low,0
0,5,3,1,0,1,5.430000000000007,0.0,0.0,90,2,1328,Low,0
0,5,3,1,0,1,5.430000000000007,0.0,0.0,90,6,1328,Low,0
2,5,3,1,0,1,5.430000000000007,0.0,0.0,90,2,727,Low,0
2,5,3,1,0,1,5.430000000000007,0.0,0.0,90,6,727,Low,0
4,5,3,1,0,1,5.0,0.0,0.0,90,5,484,Low,0
4,5,3,1,0,1,5.0,0.0,0.0,90,2,484,Low,0
5,5,3,1,0,1,4.710000000000036,0.0,0.0,75,2,670,Low,0
5,5,3,1,0,1,4.710000000000036,0.0,0.0,75,6,670,Low,0
8,5,3,1,0,1,4.720000000000027,0.0,0.0,90,6,2608,Medium,1
8,5,3,1,0,1,4.720000000000027,0.0,0.0,90,2,2608,Medium,1
10,5,3,1,0,1,5.360000000000014,0.0,0.0,90,6,3961,Medium,1
10,5,3,1,0,1,5.360000000000014,0.0,0.0,90,5,3961,Medium,1
11,5,3,1,0,1,7.150000000000034,0.0,0.0,90,5,4205,Medium,1
13,5,3,1,0,1,7.720000000000027,0.0,0.0,90,2,4683,High,2
15,5,3,1,0,1,8.230000000000018,0.0,0.0,90,6,4319,Medium,1
17,5,3,1,0,1,7.660000000000025,0.0,0.0,90,6,4418,Medium,1
17,5,3,1,0,1,7.660000000000025,0.0,0.0,90,2,4418,Medium,1
19,5,3,1,0,1,6.080000000000041,0.0,0.0,90,6,3348,Medium,1
19,5,3,1,0,1,6.080000000000041,0.0,0.0,90,5,3348,Medium,1
19,5,3,1,0,1,6.080000000000041,0.0,0.0,90,2,3348,Medium,1
21,5,3,1,0,1,5.4500000000000455,0.0,0.0,90,6,2710,Medium,1
21,5,3,1,0,1,5.4500000000000455,0.0,0.0,90,5,2710,Medium,1
21,5,3,1,0,1,5.4500000000000455,0.0,0.0,90,2,2710,Medium,1
23,5,3,1,0,1,4.720000000000027,0.0,0.0,90,6,1797,Low,0
23,5,3,1,0,1,4.720000000000027,0.0,0.0,90,5,1797,Low,0
23,5,3,1,0,1,4.720000000000027,0.0,0.0,90,2,1797,Low,0
0,6,3,1,0,1,4.430000000000007,0.0,0.0,90,6,1064,Low,0
0,6,3,1,0,1,4.430000000000007,0.0,0.0,90,2,1064,Low,0
0,6,3,1,0,1,4.430000000000007,0.0,0.0,90,5,1064,Low,0
1,6,3,1,0,1,4.2900000000000205,0.0,0.0,90,6,632,Low,0
1,6,3,1,0,1,4.2900000000000205,0.0,0.0,90,5,632,Low,0
1,6,3,1,0,1,4.2900000000000205,0.0,0.0,90,2,632,Low,0
3,6,3,1,0,1,4.010000000000048,0.0,0.0,90,5,344,Low,0
3,6,3,1,0,1,4.010000000000048,0.0,0.0,90,6,344,Low,0
3,6,3,1,0,1,4.010000000000048,0.0,0.0,90,2,344,Low,0
4,6,3,1,0,1,3.650000000000034,0.0,0.0,90,6,240,Low,0
4,6,3,1,0,1,3.650000000000034,0.0,0.0,90,5,240,Low,0
4,6,3,1,0,1,3.650000000000034,0.0,0.0,90,2,240,Low,0
5,6,3,1,0,1,3.3600000000000136,0.0,0.0,90,6,372,Low,0
5,6,3,1,0,1,3.3600000000000136,0.0,0.0,90,5,372,Low,0
6,6,3,1,0,1,2.5,0.0,0.0,90,6,737,Low,0
6,6,3,1,0,1,2.5,0.0,0.0,90,2,737,Low,0
6,6,3,1,0,1,2.5,0.0,0.0,90,8,737,Low,0
8,6,3,1,0,1,2.07000000000005,0.0,0.0,90,6,1670,Low,0
8,6,3,1,0,1,2.07000000000005,0.0,0.0,90,8,1670,Low,0
8,6,3,1,0,1,2.07000000000005,0.0,0.0,90,2,1670,Low,0
9,6,3,1,0,1,2.430000000000007,0.0,0.0,90,5,2450,Medium,1
10,6,3,1,0,1,2.7200000000000273,0.0,0.0,90,1,3240,Medium,1
12,6,3,1,0,1,3.430000000000007,0.0,0.0,90,1,3858,Medium,1
13,6,3,1,0,1,4.150000000000034,0.0,0.0,90,1,4083,Medium,1
15,6,3,1,0,1,4.850000000000023,0.0,0.0,90,1,3570,Medium,1
17,6,3,1,0,1,5.5,0.0,0.0,90,1,3662,Medium,1
19,6,3,1,0,1,5.390000000000043,0.0,0.0,1,0,2675,Medium,1
20,6,3,1,0,1,3.2200000000000273,0.0,0.0,1,0,2275,Medium,1
22,6,3,1,0,1,0.34000000000003183,0.0,0.0,1,0,1808,Low,0
0,0,3,0,0,1,-0.8700000000000045,0.0,0.0,1,5,533,Low,0
1,0,3,0,0,1,-1.599999999999966,0.0,0.0,1,0,299,Low,0
2,0,3,0,0,1,-1.8599999999999568,0.0,0.0,1,5,266,Low,0
2,0,3,0,0,1,-1.8599999999999568,0.0,0.0,1,3,266,Low,0
3,0,3,0,0,1,-2.0,0.0,0.0,1,5,302,Low,0
3,0,3,0,0,1,-2.0,0.0,0.0,1,3,302,Low,0
5,0,3,0,0,1,-2.009999999999991,0.0,0.0,90,3,2584,Medium,1
5,0,3,0,0,1,-2.009999999999991,0.0,0.0,90,5,2584,Medium,1
6,0,3,0,0,1,-1.0699999999999932,0.0,0.0,90,3,5429,High,2
7,0,3,0,1,1,-0.5399999999999636,0.0,0.0,90,1,6412,High,2
9,0,3,0,1,1,1.0,0.0,0.0,1,0,4949,High,2
10,0,3,0,0,1,6.1299999999999955,0.0,0.0,75,1,4533,High,2
12,0,3,0,0,1,7.990000000000009,0.0,0.0,75,1,5028,High,2
13,0,3,0,0,1,11.350000000000023,0.0,0.0,1,0,5033,High,2
15,0,3,0,0,1,12.710000000000036,0.0,0.0,1,0,5817,High,2
17,0,3,0,1,1,13.860000000000014,0.0,0.0,1,0,6333,High,2
19,0,3,0,0,1,13.710000000000036,0.0,0.0,5,0,3343,Medium,1
21,0,3,0,0,1,9.150000000000034,0.0,0.0,1,0,2298,Medium,1
22,0,3,0,0,1,4.930000000000007,0.0,0.0,1,0,1645,Low,0
0,1,3,0,0,1,4.28000000000003,0.0,0.0,1,0,607,Low,0
1,1,3,0,0,1,4.2000000000000455,0.0,0.0,1,0,379,Low,0
3,1,3,0,0,1,4.060000000000002,0.0,0.0,1,0,333,Low,0
4,1,3,0,0,1,4.350000000000023,0.0,0.0,1,0,843,Low,0
5,1,3,0,0,1,4.560000000000002,0.0,0.0,1,0,2666,Medium,1
6,1,3,0,0,1,4.7900000000000205,0.0,0.0,1,0,5513,High,2
7,1,3,0,1,1,4.78000000000003,0.0,0.0,1,0,6786,High,2
8,1,3,0,1,1,6.78000000000003,0.0,0.0,1,0,5928,High,2
9,1,3,0,1,1,9.29000000000002,0.0,0.0,1,0,5397,High,2
10,1,3,0,0,1,11.53000000000003,0.0,0.0,75,1,4527,High,2
12,1,3,0,0,1,13.53000000000003,0.0,0.0,1,0,5156,High,2
13,1,3,0,0,1,17.07000000000005,0.0,0.0,40,1,5161,High,2
14,1,3,0,0,1,17.460000000000036,0.0,0.0,1,0,5606,High,2
16,1,3,0,1,1,17.53000000000003,0.0,0.0,40,1,7083,High,2
18,1,3,0,1,1,16.54000000000002,0.0,0.0,90,1,4758,High,2
20,1,3,0,0,1,13.770000000000039,0.0,0.0,90,10,3051,Medium,1
22,1,3,0,0,1,12.710000000000036,0.0,0.0,40,10,2839,Medium,1
0,2,3,0,0,1,9.470000000000027,0.0,0.0,90,6,586,Low,0
0,2,3,0,0,1,9.470000000000027,0.0,0.0,90,2,586,Low,0
2,2,3,0,0,1,7.57000000000005,0.0,0.0,90,6,299,Low,0
2,2,3,0,0,1,7.57000000000005,0.0,0.0,90,5,299,Low,0
4,2,3,0,0,1,7.210000000000036,0.0,0.0,90,6,879,Low,0
4,2,3,0,0,1,7.210000000000036,0.0,0.0,90,2,879,Low,0
6,2,3,0,0,1,6.930000000000007,0.0,0.0,90,6,5262,High,2
6,2,3,0,0,1,6.930000000000007,0.0,0.0,90,2,5262,High,2
8,2,3,0,1,1,6.57000000000005,0.0,0.0,90,6,5923,High,2
8,2,3,0,1,1,6.57000000000005,0.0,0.0,90,5,5923,High,2
